@relation wordngram

@attribute author {Stoker, Hawthorne, Twain, Doyle, Dickens, Austen, Shelley, Melville}
@attribute c2gram_ofthe numeric
@attribute c2gram_inthe numeric
@attribute c2gram_tothe numeric
@attribute c2gram_itwas numeric
@attribute c2gram_tobe numeric
@attribute c2gram_andthe numeric
@attribute c2gram_onthe numeric
@attribute c2gram_itis numeric
@attribute c2gram_atthe numeric
@attribute c2gram_ofhis numeric
@attribute c3gram_therewasa numeric
@attribute c3gram_outofthe numeric
@attribute c3gram_itwasa numeric
@attribute c3gram_oneofthe numeric
@attribute c3gram_thatitwas numeric
@attribute c3gram_icannot numeric
@attribute c3gram_therewasno numeric
@attribute c3gram_idonot numeric
@attribute c3gram_thathewas numeric
@attribute c3gram_thathehad numeric


@data
Stoker,0,0.005813953488372093,0.0011627906976744186,0,0.0017441860465116279,0.002325581395348837,0.0017441860465116279,0.002325581395348837,0.0017441860465116279,0.0005813953488372093,0,0,0,0,0,0,0,0.001834862385321101,0,0
Stoker,0.01757240481614058,0.00683371298405467,0.005532053368044257,0.0026033192320208264,0.0009762447120078099,0.0039049788480312398,0.0048812235600390495,0.0013016596160104132,0.0009762447120078099,0,0.001006036217303823,0,0,0.00033534540576794097,0.0006706908115358819,0,0.00033534540576794097,0,0,0
Stoker,0.0031418312387791743,0.005385996409335727,0.0008976660682226212,0.0017953321364452424,0.0031418312387791743,0.002244165170556553,0.0026929982046678637,0.0026929982046678637,0.0004488330341113106,0,0.000970873786407767,0,0,0.0004854368932038835,0,0,0.0004854368932038835,0,0,0
Stoker,0.005888376856118792,0.0028161802355350742,0.0033282130056323605,0.002048131080389145,0.0012800819252432156,0.0033282130056323605,0.002560163850486431,0.0010240655401945725,0.0012800819252432156,0,0.0008073196986006459,0,0.00026910656620021526,0,0.00026910656620021526,0,0.00026910656620021526,0.0008073196986006459,0,0
Stoker,0.006433166547533953,0.0014295925661186562,0.0035739814152966403,0,0.0014295925661186562,0.0007147962830593281,0.002144388849177984,0.002144388849177984,0,0.002144388849177984,0,0.00076103500761035,0,0,0,0.00076103500761035,0,0,0,0
Stoker,0.0032175032175032173,0,0.001287001287001287,0.003861003861003861,0.0045045045045045045,0.001287001287001287,0,0.002574002574002574,0.0006435006435006435,0.0006435006435006435,0,0,0,0,0.0013440860215053765,0,0,0.0013440860215053765,0.0006720430107526882,0
Stoker,0.006030150753768844,0.003015075376884422,0.0020100502512562816,0.0010050251256281408,0.0020100502512562816,0.0010050251256281408,0.003015075376884422,0.0020100502512562816,0.0020100502512562816,0.005025125628140704,0,0,0.0010638297872340426,0,0,0.0010638297872340426,0,0,0,0
Stoker,0.0016750418760469012,0.0010050251256281408,0.0016750418760469012,0.00033500837520938025,0.00033500837520938025,0.0010050251256281408,0.001340033500837521,0.0016750418760469012,0.0010050251256281408,0.0010050251256281408,0.00035971223021582735,0.00035971223021582735,0,0,0,0,0.00035971223021582735,0.00035971223021582735,0,0
Stoker,0.00288421920065925,0.00288421920065925,0.002472187886279357,0.0016481252575195715,0.0008240626287597857,0.0016481252575195715,0.0012360939431396785,0.0020601565718994645,0,0.00041203131437989287,0,0,0,0.00043956043956043956,0,0,0.00043956043956043956,0,0,0
Stoker,0.004849660523763337,0.0009699321047526673,0.002909796314258002,0.0009699321047526673,0,0.0019398642095053346,0.0019398642095053346,0,0.0009699321047526673,0.0019398642095053346,0,0.0010438413361169101,0.0010438413361169101,0,0,0,0,0,0,0
Stoker,0.005398671096345515,0.003737541528239203,0.0004152823920265781,0.0020764119601328905,0.0004152823920265781,0.0012458471760797341,0,0.0004152823920265781,0.0012458471760797341,0.0004152823920265781,0,0.00043572984749455336,0.00043572984749455336,0.00043572984749455336,0,0,0,0,0,0
Stoker,0.0030557677616501145,0.006111535523300229,0.0038197097020626434,0.0007639419404125286,0.0015278838808250573,0.0015278838808250573,0.006111535523300229,0.0007639419404125286,0.002291825821237586,0,0.002411575562700965,0,0,0,0,0.0008038585209003215,0.0008038585209003215,0,0,0
Stoker,0.002926829268292683,0.004878048780487805,0.0034146341463414634,0.0014634146341463415,0.0012195121951219512,0.0024390243902439024,0.0014634146341463415,0.0004878048780487805,0.001951219512195122,0.00024390243902439024,0.0012913223140495868,0.00025826446280991736,0.00025826446280991736,0.0010330578512396695,0.00025826446280991736,0,0.0010330578512396695,0,0,0
Stoker,0.004620123203285421,0.002566735112936345,0.002053388090349076,0.002053388090349076,0.001540041067761807,0.001026694045174538,0.002053388090349076,0.001540041067761807,0.001026694045174538,0.000513347022587269,0.0005431830526887561,0,0,0,0,0,0.0005431830526887561,0,0,0
Stoker,0.0029784065524944155,0.002482005460412013,0.0007446016381236039,0.0009928021841648052,0.0012410027302060065,0.0009928021841648052,0.0002482005460412013,0.001737403822288409,0.0012410027302060065,0.0009928021841648052,0.0005243838489774515,0.00026219192448872575,0,0.00026219192448872575,0.00026219192448872575,0,0.0005243838489774515,0,0,0.00026219192448872575
Stoker,0.0032679738562091504,0.0024509803921568627,0.0016339869281045752,0.006535947712418301,0,0.0008169934640522876,0.0008169934640522876,0.0032679738562091504,0,0.004084967320261438,0.0008620689655172414,0.0008620689655172414,0.0008620689655172414,0,0.0008620689655172414,0,0,0,0,0
Stoker,0.0048367593712212815,0.003022974607013301,0.0024183796856106408,0.0036275695284159614,0.0006045949214026602,0.0006045949214026602,0.0012091898428053204,0.0012091898428053204,0.0006045949214026602,0.0024183796856106408,0.0006369426751592356,0,0.0006369426751592356,0,0.0012738853503184713,0,0,0,0,0
Stoker,0.0017699115044247787,0.0005899705014749262,0.0011799410029498525,0.0014749262536873156,0.0005899705014749262,0.0008849557522123894,0.0017699115044247787,0.004424778761061947,0.0002949852507374631,0.0008849557522123894,0,0,0,0.0003109452736318408,0.0003109452736318408,0.0006218905472636816,0,0,0,0
Stoker,0.0029940119760479044,0.00499001996007984,0,0.000499001996007984,0.0014970059880239522,0.000499001996007984,0.0014970059880239522,0.00249500998003992,0.000499001996007984,0.000499001996007984,0,0,0,0,0,0,0,0.0005291005291005291,0.0005291005291005291,0
Stoker,0.005325306783977773,0.0027784209307710117,0.0016207455429497568,0.0032414910858995136,0.0013892104653855058,0.0013892104653855058,0.0016207455429497568,0.0023153507756425097,0.0023153507756425097,0.0011576753878212549,0.0002448579823702253,0.0002448579823702253,0.0002448579823702253,0.0004897159647404506,0.0002448579823702253,0.0002448579823702253,0.0002448579823702253,0.0004897159647404506,0,0
Stoker,0.0005390835579514825,0.001078167115902965,0.0016172506738544475,0.0005390835579514825,0.001078167115902965,0,0.001078167115902965,0.003234501347708895,0.0005390835579514825,0,0,0,0,0,0,0.0017251293847038527,0,0,0,0
Stoker,0.006669282071400549,0.003923107100823852,0.0025500196155355042,0.0033346410357002745,0.0005884660651235779,0.003138485680659082,0.0011769321302471558,0.0011769321302471558,0.00019615535504119262,0.00039231071008238524,0.0008250825082508251,0.00041254125412541255,0,0,0.00020627062706270627,0,0.00041254125412541255,0,0.00020627062706270627,0
Stoker,0.0010152284263959391,0.0010152284263959391,0.0010152284263959391,0.0010152284263959391,0.0020304568527918783,0,0.003045685279187817,0.0010152284263959391,0.0040609137055837565,0.0010152284263959391,0,0,0,0,0,0,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0
Stoker,0.003056234718826406,0.0006112469437652812,0.0018337408312958435,0.0006112469437652812,0,0.0012224938875305623,0.0012224938875305623,0.0012224938875305623,0.0006112469437652812,0.0018337408312958435,0.000643915003219575,0.000643915003219575,0,0,0,0.000643915003219575,0.000643915003219575,0.000643915003219575,0,0.000643915003219575
Stoker,0.0014071294559099437,0.0014071294559099437,0.003283302063789869,0.0028142589118198874,0.00046904315196998124,0,0.00046904315196998124,0.0014071294559099437,0,0.001876172607879925,0,0,0,0.0004948045522018803,0.0004948045522018803,0.0004948045522018803,0.0004948045522018803,0,0.0004948045522018803,0
Stoker,0.006993006993006993,0.003787878787878788,0.0008741258741258741,0.0011655011655011655,0.0005827505827505828,0.003787878787878788,0.002331002331002331,0.0011655011655011655,0.002913752913752914,0.0002913752913752914,0.00030432136335970786,0.00030432136335970786,0.00030432136335970786,0.00030432136335970786,0,0.00030432136335970786,0.00030432136335970786,0,0,0
Stoker,0.0047805302042590175,0.003911342894393742,0.001303780964797914,0.000869187309865276,0.001303780964797914,0.000434593654932638,0.000869187309865276,0.000869187309865276,0.002607561929595828,0.002607561929595828,0.0009161704076958314,0,0,0,0,0,0,0,0.0004580852038479157,0
Stoker,0.007173601147776184,0.0037302725968436155,0.003443328550932568,0.0031563845050215206,0.000860832137733142,0.0020086083213773313,0.0022955523672883787,0.000860832137733142,0.0005738880918220947,0.00028694404591104734,0,0.0005977286312014345,0.00029886431560071725,0.0005977286312014345,0.00029886431560071725,0,0.0005977286312014345,0,0,0.00029886431560071725
Stoker,0.004627249357326478,0.004113110539845758,0.0015424164524421595,0.002056555269922879,0.002056555269922879,0.0010282776349614395,0.0015424164524421595,0.002056555269922879,0.0015424164524421595,0,0,0.001611170784103115,0,0.0005370569280343716,0.001611170784103115,0,0,0.0010741138560687433,0,0.0005370569280343716
Stoker,0.006951871657754011,0.004010695187165776,0.0024064171122994654,0.00267379679144385,0.0021390374331550803,0.0010695187165775401,0.0037433155080213902,0.001336898395721925,0.0008021390374331551,0.0016042780748663102,0,0,0.000561955605507165,0.0002809778027535825,0.0002809778027535825,0,0.0002809778027535825,0,0.000561955605507165,0.000561955605507165
Stoker,0.003954305799648506,0.0035149384885764497,0.0004393673110720562,0.0013181019332161687,0.0013181019332161687,0.0013181019332161687,0.0013181019332161687,0.0008787346221441124,0.0008787346221441124,0.0004393673110720562,0,0,0,0,0,0.0004716981132075472,0,0,0.0004716981132075472,0.0004716981132075472
Stoker,0.004457225017972682,0.0024442846872753414,0.0015815959741193387,0.0017253774263120058,0.0007189072609633358,0.0017253774263120058,0.002156721782890007,0.0017253774263120058,0.0014378145219266715,0.0008626887131560029,0.00045696877380045696,0.0007616146230007616,0,0,0.0003046458492003046,0.0001523229246001523,0.0003046458492003046,0.0003046458492003046,0,0.00045696877380045696
Stoker,0.006099571381470491,0.003626772172766238,0.001813386086383119,0.002472799208704253,0.0008242664029014178,0.0019782393669634025,0.0019782393669634025,0.0013188262446422684,0.001483679525222552,0.0006594131223211342,0.00034644032565390613,0.00017322016282695306,0,0.0005196604884808592,0.00017322016282695306,0,0.00034644032565390613,0,0.00017322016282695306,0.00017322016282695306
Stoker,0.0047314880529926665,0.0026023184291459663,0.0021291696238466998,0.0021291696238466998,0.0009462976105985332,0.0014194464158978,0.0009462976105985332,0.0014194464158978,0.0028388928317956,0.003075467234445233,0.000249003984063745,0.000249003984063745,0.00049800796812749,0,0,0,0.00099601593625498,0,0,0
Stoker,0.0023148148148148147,0.004166666666666667,0.000925925925925926,0.001388888888888889,0.001388888888888889,0.002777777777777778,0.001388888888888889,0.0023148148148148147,0.001851851851851852,0.000462962962962963,0.001,0,0,0,0.0005,0,0,0.001,0,0
Stoker,0.005023322569070686,0.003946896304269824,0.0014352350197344816,0.001076426264800861,0.002152852529601722,0.0007176175098672408,0.0014352350197344816,0.0014352350197344816,0.0007176175098672408,0,0,0,0.00037439161362785476,0,0,0,0,0,0,0.00037439161362785476
Stoker,0.0030303030303030303,0.0018181818181818182,0.0018181818181818182,0.0018181818181818182,0.0024242424242424242,0.0006060606060606061,0,0.0048484848484848485,0.0024242424242424242,0.0006060606060606061,0,0,0,0,0,0,0,0,0,0.0006397952655150352
Stoker,0.0027056277056277055,0.003246753246753247,0.0005411255411255411,0.0010822510822510823,0.0021645021645021645,0.0005411255411255411,0,0.004329004329004329,0.0010822510822510823,0,0,0,0,0,0.0005787037037037037,0.0005787037037037037,0,0,0,0
Stoker,0.0016688918558077437,0.0016688918558077437,0.0013351134846461949,0.0013351134846461949,0.0020026702269692926,0.0003337783711615487,0,0.0020026702269692926,0.0013351134846461949,0.0006675567423230974,0,0,0,0,0,0,0,0.00035285815102328866,0,0
Stoker,0.0011641443538998836,0.0034924330616996507,0.0011641443538998836,0.0005820721769499418,0.002910360884749709,0,0.002910360884749709,0.0034924330616996507,0.0005820721769499418,0.0011641443538998836,0,0,0,0,0,0.0006138735420503376,0,0,0,0
Stoker,0.004680708793045804,0.001671681711802073,0.0026746907388833165,0.0006686726847208291,0,0.003009027081243731,0.0010030090270812437,0.001671681711802073,0.0020060180541624875,0.00033433634236041456,0.00035248501938667606,0,0,0,0,0.00035248501938667606,0,0.0007049700387733521,0,0
Stoker,0.010183299389002037,0.0033944331296673455,0.002036659877800407,0.0047522063815342835,0.0006788866259334691,0.004073319755600814,0,0.0006788866259334691,0.0006788866259334691,0.0006788866259334691,0.0007072135785007072,0.0007072135785007072,0,0,0,0,0,0,0,0
Stoker,0.0071301247771836,0.0024955436720142605,0.00285204991087344,0.0035650623885918,0.00035650623885918,0.004634581105169341,0.0042780748663101605,0,0.0024955436720142605,0.00142602495543672,0,0,0,0,0.0003745318352059925,0,0.0003745318352059925,0,0.000749063670411985,0
Shelley,0.0056022408963585435,0.0021008403361344537,0.0035014005602240898,0.0007002801120448179,0.0021008403361344537,0.0021008403361344537,0.0021008403361344537,0.0035014005602240898,0.0007002801120448179,0.0021008403361344537,0,0.0007267441860465116,0,0,0,0.002180232558139535,0,0.0007267441860465116,0.0014534883720930232,0
Shelley,0.006631299734748011,0.005968169761273209,0.001326259946949602,0.002652519893899204,0.001989389920424403,0.000663129973474801,0.001989389920424403,0.000663129973474801,0.000663129973474801,0,0.000691085003455425,0,0,0,0.000691085003455425,0.000691085003455425,0,0,0,0
Shelley,0.007640067911714771,0.0029711375212224107,0.001697792869269949,0.003395585738539898,0.00042444821731748726,0.004244482173174873,0.0021222410865874364,0.0008488964346349745,0.0012733446519524619,0.0008488964346349745,0,0,0.00044072278536800354,0,0,0,0,0,0.00044072278536800354,0
Shelley,0.006932409012131715,0.0034662045060658577,0.0024263431542461003,0.0006932409012131716,0.0010398613518197574,0.0024263431542461003,0.0013864818024263432,0.0006932409012131716,0.0013864818024263432,0.0020797227036395147,0.000361271676300578,0,0,0,0,0,0,0,0,0
Shelley,0.0077348066298342545,0.0033149171270718232,0.001841620626151013,0.0014732965009208103,0.0007366482504604051,0.001841620626151013,0.0007366482504604051,0.00036832412523020257,0.001841620626151013,0.0007366482504604051,0,0,0.0007604562737642585,0.00038022813688212925,0,0,0,0.0007604562737642585,0.00038022813688212925,0
Shelley,0.006505576208178439,0.0034076827757125155,0.0006195786864931846,0.0021685254027261464,0.0015489467162329617,0.0024783147459727386,0.0021685254027261464,0.0006195786864931846,0.0009293680297397769,0,0,0,0,0.0006527415143603133,0.0006527415143603133,0,0,0.00032637075718015666,0,0
Shelley,0.005829204313611192,0.0011658408627222385,0.002331681725444477,0.002331681725444477,0.0011658408627222385,0.0017487612940833576,0.0011658408627222385,0.0005829204313611193,0.0008743806470416788,0,0,0.0003058103975535168,0,0,0.0003058103975535168,0.0009174311926605505,0,0.0009174311926605505,0,0
Shelley,0.0062447960033305576,0.0016652789342214821,0.0033305578684429643,0.0012489592006661116,0.00041631973355537054,0.0020815986677768525,0.0029142381348875937,0.00041631973355537054,0.0008326394671107411,0.00041631973355537054,0,0,0,0,0,0,0,0.0004332755632582322,0,0
Shelley,0.0016835016835016834,0.002244668911335578,0.0005611672278338945,0.001122334455667789,0.001122334455667789,0.003367003367003367,0,0.001122334455667789,0.001122334455667789,0.0005611672278338945,0,0,0,0,0.0005945303210463733,0,0,0,0,0.0005945303210463733
Shelley,0.00999687597625742,0.004686035613870665,0.0028116213683223993,0.003436426116838488,0.0006248047485160887,0.003124023742580444,0.003124023742580444,0.00031240237425804435,0.001562011871290222,0.0009372071227741331,0,0,0.00032362459546925567,0.0012944983818770227,0.00032362459546925567,0,0,0,0,0
Shelley,0.0069899519440803845,0.00436871996505024,0.0030581039755351682,0.003931847968545216,0.00043687199650502403,0.0061162079510703364,0.0017474879860200961,0,0,0.00043687199650502403,0,0,0,0.00045454545454545455,0.00045454545454545455,0.00045454545454545455,0,0,0,0
Shelley,0.004804804804804805,0.005705705705705706,0.0012012012012012011,0.0009009009009009009,0.0012012012012012011,0.0009009009009009009,0.0015015015015015015,0.0018018018018018018,0.0006006006006006006,0.0006006006006006006,0,0.000315357931251971,0,0,0,0,0,0.000315357931251971,0,0
Shelley,0.007415858528237307,0.0031374786081003994,0.0022818026240730175,0.0017113519680547634,0.0019965772960638907,0.0031374786081003994,0.0017113519680547634,0,0.0002852253280091272,0.0005704506560182544,0,0,0.00029806259314456036,0.0005961251862891207,0.0005961251862891207,0.00029806259314456036,0,0.0005961251862891207,0,0.00029806259314456036
Shelley,0.004775549188156638,0.004297994269340974,0.0019102196752626551,0.0009551098376313276,0.0009551098376313276,0.002387774594078319,0.0009551098376313276,0.0009551098376313276,0.0004775549188156638,0.0014326647564469914,0,0,0.00049800796812749,0,0.00049800796812749,0.00149402390438247,0,0.00049800796812749,0,0
Shelley,0.007371913011426466,0.003317360855141909,0.002580169553999263,0.0018429782528566164,0.001474382602285293,0.0022115739034279398,0.002948765204570586,0.0011057869517139699,0.001474382602285293,0.0007371913011426465,0,0,0,0,0,0,0,0.0003837298541826554,0,0
Shelley,0.007840342124019958,0.004632929436920884,0.0021382751247327157,0.002851033499643621,0.0010691375623663579,0.004989308624376337,0.003920171062009979,0,0.001781895937277263,0.0010691375623663579,0,0,0.0007401924500370096,0.0003700962250185048,0,0.0003700962250185048,0,0.0003700962250185048,0,0.0003700962250185048
Shelley,0.008591512626920072,0.002863837542306691,0.0013017443374121322,0.0013017443374121322,0.001041395469929706,0.002082790939859412,0.002343139807341838,0.001041395469929706,0.001041395469929706,0.0007810466024472793,0.00027078256160303275,0.00027078256160303275,0,0.001083130246412131,0,0,0,0.0005415651232060655,0.00027078256160303275,0
Shelley,0.006842619745845552,0.002688172043010753,0.003176930596285435,0.003176930596285435,0.0012218963831867058,0.0024437927663734115,0.0021994134897360706,0.00024437927663734115,0.001710654936461388,0.0004887585532746823,0,0.0002533569799847986,0.0002533569799847986,0.0002533569799847986,0.0002533569799847986,0.0002533569799847986,0.0002533569799847986,0,0,0.0005067139599695972
Shelley,0.0036446469248291574,0.0031890660592255125,0.002277904328018223,0.001366742596810934,0.001366742596810934,0.0018223234624145787,0.002733485193621868,0.00045558086560364467,0.0009111617312072893,0.0009111617312072893,0,0,0,0,0,0,0,0,0.0004743833017077799,0
Shelley,0.004924375659514597,0.004220893422441084,0.002110446711220542,0.0007034822370735139,0.002110446711220542,0.0014069644741470278,0.0014069644741470278,0.002110446711220542,0.0007034822370735139,0.001055223355610271,0.000365764447695684,0,0,0,0,0,0,0.000365764447695684,0,0
Shelley,0.00950337216431637,0.0015328019619865114,0.002452483139178418,0.0015328019619865114,0.0006131207847946045,0.0018393623543838135,0.0018393623543838135,0,0.001226241569589209,0.001226241569589209,0,0,0,0,0.0003180661577608143,0.0006361323155216285,0,0,0,0
Shelley,0.0034396497811131957,0.002188868042526579,0.0009380863039399625,0.0012507817385866166,0.001876172607879925,0.001876172607879925,0.001876172607879925,0.0028142589118198874,0.00031269543464665416,0.001876172607879925,0,0,0,0,0,0.0016545334215751159,0,0,0.00033090668431502316,0
Hawthorne,0.008514144465806098,0.0023345234825597363,0.0017852238396045043,0.0012359241966492722,0.0010985992859104642,0.0006866245536940401,0.0009612743751716561,0.0023345234825597363,0.0008239494644328481,0.0017852238396045043,0.00043308791684711995,0.00028872527789807997,0.00014436263894903998,0,0.00014436263894903998,0,0,0,0,0.00028872527789807997
Hawthorne,0.009364548494983277,0.0036789297658862876,0.0016722408026755853,0.001003344481605351,0.001003344481605351,0.0016722408026755853,0.0016722408026755853,0.00016722408026755852,0.0015050167224080267,0.001003344481605351,0.00034983382893125764,0.00017491691446562882,0.00034983382893125764,0.00034983382893125764,0,0,0,0,0,0
Hawthorne,0.005764586741450494,0.0035054919373685442,0.0017916958790994782,0.0011684973124561813,0.0021032951624211263,0.0009347978499649451,0.0009347978499649451,0.0017916958790994782,0.001635896237438654,0.001713796058269066,0.0004884800130261337,0.0004884800130261337,0,0.00032565334201742243,8.141333550435561e-05,0,8.141333550435561e-05,0,0.00032565334201742243,0
Hawthorne,0.0053408733898837575,0.004084197298146403,0.001885014137606032,0.000942507068803016,0.001885014137606032,0.0012566760917373547,0.002199183160540371,0.0012566760917373547,0.002199183160540371,0,0.00032797638570022957,0.0013119055428009183,0,0,0,0.00032797638570022957,0.0006559527714004591,0,0,0
Hawthorne,0.01138365632199485,0.0032524732348556715,0.0037945521073316168,0.0012196774630708767,0.002168315489903781,0.0014907168993088494,0.0018972760536658084,0.0012196774630708767,0.003116953516736685,0.0008131183087139179,0.00028078056998455706,0.0005615611399691141,0.00014039028499227853,0,0,0,0,0.00014039028499227853,0.00014039028499227853,0
Hawthorne,0.005687877710629221,0.004265908282971916,0.0014219694276573053,0.00017774617845716317,0.0019552079630287948,0.003199431212228937,0.0008887308922858159,0.002310700319943121,0.0007109847138286527,0.0008887308922858159,0,0.00018406037180195104,0,0.0003681207436039021,0,0,0,0,0.00018406037180195104,0
Hawthorne,0.006902014030323603,0.003054989816700611,0.0024892509617560534,0.0023761031907671417,0.002036659877800407,0.0014709210228558498,0.0018103643358225842,0.0011314777098891152,0.002149807648789319,0.001923512106811496,0.0007103954534690978,0.0007103954534690978,0.00023679848448969926,0.0004735969689793985,0.00023679848448969926,0.00011839924224484963,0.00011839924224484963,0,0.00011839924224484963,0
Hawthorne,0.006480994920301279,0.0036784025223331584,0.0019267822736030828,0.003328078472587143,0.0014012961989840604,0.0012261341741110527,0.0008758101243650377,0.0015764582238570678,0.0007006480994920302,0.0019267822736030828,0,0,0.0003679175864606328,0.0003679175864606328,0,0,0,0,0,0
Hawthorne,0.009636767976278725,0.006671608598962194,0.0027798369162342477,0.0012972572275759822,0.0014825796886582653,0.001111934766493699,0.0018532246108228317,0.0007412898443291327,0.0009266123054114158,0.0014825796886582653,0.00019223375624759708,0,0.00038446751249519417,0.00019223375624759708,0.00019223375624759708,0,0.00038446751249519417,0,0,0.00038446751249519417
Hawthorne,0.01048672062008435,0.007409096090276986,0.0030776245298073635,0.0015958053117519663,0.0011398609369656903,0.0025076940613245184,0.0017097914054485352,0.0004559443747862761,0.0011398609369656903,0.0030776245298073635,0.0001180637544273908,0.0001180637544273908,0.0002361275088547816,0.0005903187721369539,0.0004722550177095632,0,0,0,0.0003541912632821724,0.0002361275088547816
Hawthorne,0.006192531431788328,0.003377744417339088,0.002251829611559392,0.0021580033777444173,0.0015012197410395947,0.001688872208669544,0.0015012197410395947,0.0018765246762994933,0.0012197410395946707,0.003096265715894164,0.00029354207436399217,0.0005870841487279843,0.0003913894324853229,9.784735812133073e-05,9.784735812133073e-05,0,0,0,0.00019569471624266145,0.0003913894324853229
Melville,0.00723938223938224,0.004343629343629344,0.0009652509652509653,0.00048262548262548264,0.0014478764478764478,0.00048262548262548264,0.0014478764478764478,0.0028957528957528956,0.0009652509652509653,0,0,0.0005045408678102926,0,0,0,0,0,0.0005045408678102926,0,0
Melville,0.005541871921182266,0.003078817733990148,0.0018472906403940886,0.0024630541871921183,0,0.0049261083743842365,0.0018472906403940886,0.0006157635467980296,0.0012315270935960591,0,0.0006389776357827476,0,0.0025559105431309905,0.0006389776357827476,0,0,0,0,0,0
Melville,0.0049319982065461065,0.005230907188761022,0.0016439994021820357,0.002241817366611867,0.002092362875504409,0.0005978179644298311,0.0016439994021820357,0.00029890898221491554,0.0010461814377522045,0.0011956359288596622,0.00046685340802987864,0.0006224712107065049,0.0003112356053532524,0.0001556178026766262,0.0003112356053532524,0,0.00046685340802987864,0,0.0001556178026766262,0
Melville,0.0016120365394948952,0.005910800644814616,0.0021493820526598604,0.0026867275658248252,0.0021493820526598604,0.0016120365394948952,0.0005373455131649651,0.0005373455131649651,0.0010746910263299302,0.0032240730789897904,0,0.0011074197120708748,0.0005537098560354374,0,0,0.0005537098560354374,0.0005537098560354374,0,0,0
Melville,0.00904014889657006,0.003988300983780909,0.0023929805902685457,0,0.0018612071257644244,0.0023929805902685457,0.0010635469290082426,0.0013294336612603031,0.0005317734645041213,0.0010635469290082426,0,0.00027731558513588466,0,0.0005546311702717693,0,0,0,0.00027731558513588466,0,0
Melville,0.0023161551823972205,0.003474232773595831,0.0011580775911986102,0.0023161551823972205,0.004053271569195136,0.0005790387955993051,0.0011580775911986102,0.0005790387955993051,0.0017371163867979154,0.0028951939779965257,0.0006020469596628537,0,0,0,0,0,0,0,0,0
Melville,0.00547645125958379,0.002034110467845408,0.002190580503833516,0.0017211703958691911,0.0009388202159286497,0.001095290251916758,0.0012517602879048662,0.00015647003598810827,0.001095290251916758,0.002190580503833516,0.00016302575806977502,0.00016302575806977502,0,0.00032605151613955004,0.00016302575806977502,0.00016302575806977502,0,0.000489077274209325,0.00032605151613955004,0.00016302575806977502
Melville,0.0044943820224719105,0.0044943820224719105,0.0033707865168539327,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.0003745318352059925,0.0003745318352059925,0.0003745318352059925,0.0018726591760299626,0,0,0,0,0.00039108330074305825,0,0,0.00039108330074305825,0,0
Melville,0.0037425149700598802,0.0037425149700598802,0.0037425149700598802,0.004491017964071856,0.0014970059880239522,0,0.0007485029940119761,0,0.002245508982035928,0,0,0,0,0,0,0,0,0,0,0
Melville,0.012828736369467608,0.004490057729313663,0.001924310455420141,0,0.0025657472738935213,0.0012828736369467607,0.0012828736369467607,0.003207184092366902,0.0012828736369467607,0.0006414368184733803,0,0,0,0,0,0,0,0,0,0
Melville,0.012709710218607015,0.005592272496187087,0.0010167768174885613,0.0010167768174885613,0.0020335536349771225,0.004067107269954245,0.001525165226232842,0.005592272496187087,0,0.0010167768174885613,0,0,0,0.0005373455131649651,0,0,0,0,0,0
Melville,0.008923591745677636,0.0050195203569436695,0.002788622420524261,0.0016731734523145567,0.002230897936419409,0.0011154489682097045,0.0011154489682097045,0.002230897936419409,0,0.0016731734523145567,0,0,0,0,0,0,0,0,0.000594883997620464,0
Melville,0.008477997577714978,0.0072668550666128385,0.0036334275333064193,0.0024222850222042794,0.0016148566814695195,0.0004037141703673799,0.0020185708518368995,0.0024222850222042794,0.0008074283407347598,0.0016148566814695195,0.0004170141784820684,0.0008340283569641367,0.0004170141784820684,0,0,0,0,0.0004170141784820684,0,0
Melville,0.004537205081669692,0.0015124016938898972,0.002117362371445856,0.0015124016938898972,0.0006049606775559589,0.0006049606775559589,0.00030248033877797946,0.0006049606775559589,0.0015124016938898972,0.002117362371445856,0,0,0,0,0,0,0,0.0003238341968911917,0,0
Melville,0,0,0.001455604075691412,0,0,0,0.001455604075691412,0.001455604075691412,0,0,0,0,0,0,0,0,0,0,0,0
Melville,0.0021141649048625794,0.003171247357293869,0,0,0,0.0010570824524312897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melville,0.009195944352746994,0.005659042678613535,0.004480075453902382,0.0021221410044800753,0.0025937278943645365,0.001178967224711153,0.0004715868898844612,0.0007073803348266918,0.001178967224711153,0.0028295213393067674,0,0.0007239382239382239,0,0.00024131274131274132,0.00024131274131274132,0,0,0,0,0.00024131274131274132
Melville,0.0120415982484948,0.00875752599890531,0.002736726874657909,0.0005473453749315818,0.0010946907498631637,0.0016420361247947454,0.0005473453749315818,0.0005473453749315818,0.0005473453749315818,0,0,0,0,0,0,0,0,0.0005624296962879641,0,0
Melville,0.009550561797752809,0.008426966292134831,0.0022471910112359553,0.0011235955056179776,0.0022471910112359553,0.0016853932584269663,0.0016853932584269663,0.0005617977528089888,0.0011235955056179776,0.0033707865168539327,0,0.001160092807424594,0,0,0.000580046403712297,0.000580046403712297,0,0,0,0
