@relation charngram

@attribute author {Stoker, Hawthorne, Twain, Doyle, Dickens, Austen, Shelley, Melville}
@attribute c2gram_s* numeric
@attribute c2gram_e* numeric
@attribute c2gram_t* numeric
@attribute c2gram_d* numeric
@attribute c2gram_^w numeric
@attribute c2gram_re numeric
@attribute c2gram_er numeric
@attribute c2gram_as numeric
@attribute c2gram_ed numeric
@attribute c2gram_^t numeric
@attribute c3gram_ed* numeric
@attribute c3gram_re* numeric
@attribute c3gram_^th numeric
@attribute c3gram_ere numeric
@attribute c3gram_her numeric
@attribute c3gram_the numeric
@attribute c3gram_ly* numeric
@attribute c3gram_ing numeric
@attribute c3gram_ng* numeric
@attribute c3gram_er* numeric
@attribute c4gram_ther numeric
@attribute c4gram_here numeric
@attribute c4gram_^the numeric
@attribute c4gram_ere* numeric
@attribute c4gram_ing* numeric
@attribute c4gram_ked* numeric
@attribute c4gram_ght* numeric
@attribute c4gram_red* numeric
@attribute c4gram_thin numeric
@attribute c4gram_ied* numeric


@data
Austen,0.020512820512820513,0.023931623931623933,0.039316239316239315,0.017094017094017096,0.013675213675213675,0.015384615384615385,0.013675213675213675,0.008547008547008548,0.011965811965811967,0.010256410256410256,0.017721518987341773,0.007594936708860759,0.007594936708860759,0.002531645569620253,0.005063291139240506,0.005063291139240506,0.002531645569620253,0.007594936708860759,0.007594936708860759,0.007594936708860759,0.007246376811594203,0.0036231884057971015,0.0036231884057971015,0.0036231884057971015,0.010869565217391304,0.0036231884057971015,0,0,0.007246376811594203,0
Austen,0.026442307692307692,0.019230769230769232,0.026442307692307692,0.016826923076923076,0.01201923076923077,0.002403846153846154,0.01201923076923077,0.009615384615384616,0.009615384615384616,0.004807692307692308,0.010238907849829351,0,0,0,0,0,0.010238907849829351,0.010238907849829351,0.006825938566552901,0.017064846416382253,0,0,0,0,0.010101010101010102,0,0,0,0,0.005050505050505051
Austen,0.01751592356687898,0.022292993630573247,0.03503184713375796,0.01751592356687898,0.01910828025477707,0.01592356687898089,0.009554140127388535,0.012738853503184714,0.009554140127388535,0.006369426751592357,0.014354066985645933,0.007177033492822967,0.004784688995215311,0.0023923444976076554,0.0023923444976076554,0.0023923444976076554,0.009569377990430622,0.007177033492822967,0.007177033492822967,0.007177033492822967,0.0034602076124567475,0.0034602076124567475,0.0034602076124567475,0.0034602076124567475,0.010380622837370242,0,0,0.0034602076124567475,0.006920415224913495,0
Austen,0.033707865168539325,0.023876404494382022,0.016853932584269662,0.009831460674157303,0.019662921348314606,0.011235955056179775,0.021067415730337078,0.01544943820224719,0.007022471910112359,0.007022471910112359,0.009746588693957114,0.005847953216374269,0.009746588693957114,0.001949317738791423,0.01949317738791423,0.01949317738791423,0.009746588693957114,0.011695906432748537,0.011695906432748537,0.005847953216374269,0.02631578947368421,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.015789473684210527,0,0.007894736842105263,0,0.005263157894736842,0
Austen,0.01568627450980392,0.021568627450980392,0.013725490196078431,0.023529411764705882,0.00392156862745098,0.00784313725490196,0.00980392156862745,0.00196078431372549,0.0196078431372549,0.013725490196078431,0.02356020942408377,0.005235602094240838,0.007853403141361256,0.005235602094240838,0.013089005235602094,0.013089005235602094,0.007853403141361256,0.005235602094240838,0.005235602094240838,0,0.01824817518248175,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.0072992700729927005,0.0036496350364963502,0,0,0,0
Austen,0.033766233766233764,0.02857142857142857,0.01818181818181818,0.015584415584415584,0.023376623376623377,0.015584415584415584,0.01818181818181818,0.01818181818181818,0.012987012987012988,0.01038961038961039,0.018796992481203006,0.015037593984962405,0.007518796992481203,0.011278195488721804,0.015037593984962405,0.015037593984962405,0.015037593984962405,0.0037593984962406013,0.0037593984962406013,0.0037593984962406013,0.0213903743315508,0.0106951871657754,0.0106951871657754,0.0106951871657754,0.0053475935828877,0.0106951871657754,0,0.0053475935828877,0.0053475935828877,0
Austen,0.03934426229508197,0.019672131147540985,0.036065573770491806,0.013114754098360656,0.019672131147540985,0.019672131147540985,0.029508196721311476,0.009836065573770493,0.006557377049180328,0.009836065573770493,0.01098901098901099,0.02197802197802198,0.016483516483516484,0.016483516483516484,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.016483516483516484,0.01098901098901099,0.02197802197802198,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0,0,0.008064516129032258,0.008064516129032258,0
Austen,0.017467248908296942,0.028384279475982533,0.034934497816593885,0.017467248908296942,0.015283842794759825,0.004366812227074236,0.006550218340611353,0.013100436681222707,0.013100436681222707,0.002183406113537118,0.01592356687898089,0.0031847133757961785,0.0031847133757961785,0,0,0,0.009554140127388535,0.006369426751592357,0.006369426751592357,0.0031847133757961785,0,0,0,0,0.008032128514056224,0.004016064257028112,0.004016064257028112,0,0,0.004016064257028112
Austen,0.01882845188284519,0.02092050209205021,0.03765690376569038,0.029288702928870293,0.02301255230125523,0.012552301255230125,0.014644351464435146,0.008368200836820083,0.010460251046025104,0.01882845188284519,0.016835016835016835,0.016835016835016835,0.016835016835016835,0.013468013468013467,0.013468013468013467,0.013468013468013467,0.010101010101010102,0.003367003367003367,0.006734006734006734,0.006734006734006734,0.02040816326530612,0.015306122448979591,0.015306122448979591,0.015306122448979591,0.00510204081632653,0,0.00510204081632653,0,0,0
Austen,0.020833333333333332,0.03009259259259259,0.009259259259259259,0.020833333333333332,0.016203703703703703,0.023148148148148147,0.02546296296296296,0.004629629629629629,0.011574074074074073,0.009259259259259259,0.01466275659824047,0.011730205278592375,0.005865102639296188,0.008797653958944282,0.017595307917888565,0.017595307917888565,0.011730205278592375,0,0,0.005865102639296188,0.024193548387096774,0.008064516129032258,0.008064516129032258,0.008064516129032258,0,0,0,0.004032258064516129,0,0
Austen,0.02576112412177986,0.02107728337236534,0.02576112412177986,0.02107728337236534,0.01639344262295082,0.02107728337236534,0.01873536299765808,0.01405152224824356,0.0117096018735363,0.0234192037470726,0.016556291390728478,0.019867549668874173,0.029801324503311258,0.016556291390728478,0.013245033112582781,0.013245033112582781,0.0033112582781456954,0.0033112582781456954,0,0.009933774834437087,0.01990049751243781,0.01990049751243781,0.01990049751243781,0.01990049751243781,0,0,0.014925373134328358,0,0.014925373134328358,0.004975124378109453
Austen,0.024282560706401765,0.02869757174392936,0.03532008830022075,0.011037527593818985,0.019867549668874173,0.019867549668874173,0.017660044150110375,0.011037527593818985,0.004415011037527594,0.02869757174392936,0.0031847133757961785,0.01910828025477707,0.022292993630573247,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.009554140127388535,0.009554140127388535,0.009554140127388535,0.006369426751592357,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.013574660633484163,0,0,0,0.00904977375565611,0
Austen,0.019313304721030045,0.023605150214592276,0.03862660944206009,0.015021459227467811,0.023605150214592276,0.015021459227467811,0.01072961373390558,0.017167381974248927,0.008583690987124463,0.006437768240343348,0.013157894736842105,0.009868421052631578,0.009868421052631578,0.013157894736842105,0.006578947368421052,0.003289473684210526,0.009868421052631578,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.004784688995215311,0.009569377990430622,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.004784688995215311,0,0.004784688995215311,0.004784688995215311
Austen,0.023346303501945526,0.011673151750972763,0.021400778210116732,0.01848249027237354,0.016536964980544747,0.01556420233463035,0.01848249027237354,0.01264591439688716,0.013618677042801557,0.009727626459143969,0.01891891891891892,0.006756756756756757,0.008108108108108109,0.006756756756756757,0.005405405405405406,0.005405405405405406,0.002702702702702703,0.005405405405405406,0.005405405405405406,0.016216216216216217,0.007518796992481203,0.005639097744360902,0.005639097744360902,0.005639097744360902,0.007518796992481203,0.005639097744360902,0.009398496240601503,0.005639097744360902,0.0037593984962406013,0
Austen,0.02810304449648712,0.01639344262295082,0.01639344262295082,0.02107728337236534,0.0234192037470726,0.02107728337236534,0.0234192037470726,0.01873536299765808,0.01405152224824356,0.00468384074941452,0.016891891891891893,0.010135135135135136,0.006756756756756757,0.010135135135135136,0.010135135135135136,0.010135135135135136,0.0033783783783783786,0.013513513513513514,0.013513513513513514,0.02364864864864865,0.01327433628318584,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.017699115044247787,0.004424778761061947,0,0.01327433628318584,0.008849557522123894,0
Austen,0.015384615384615385,0.021794871794871794,0.03205128205128205,0.020512820512820513,0.01282051282051282,0.007692307692307693,0.011538461538461539,0.008974358974358974,0.011538461538461539,0.008974358974358974,0.017110266159695818,0.0076045627376425855,0.0038022813688212928,0.005703422053231939,0.0019011406844106464,0.0019011406844106464,0.0076045627376425855,0.009505703422053232,0.009505703422053232,0.011406844106463879,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.013157894736842105,0,0.005263157894736842,0,0.005263157894736842,0.007894736842105263
Austen,0.01904761904761905,0.02261904761904762,0.036904761904761905,0.02142857142857143,0.014285714285714285,0.010714285714285714,0.013095238095238096,0.009523809523809525,0.013095238095238096,0.011904761904761904,0.018050541516245487,0.009025270758122744,0.010830324909747292,0.007220216606498195,0.007220216606498195,0.007220216606498195,0.007220216606498195,0.0036101083032490976,0.0036101083032490976,0.005415162454873646,0.01098901098901099,0.008241758241758242,0.008241758241758242,0.008241758241758242,0.005494505494505495,0,0.005494505494505495,0,0.0027472527472527475,0.01098901098901099
Austen,0.025817555938037865,0.013769363166953529,0.022375215146299483,0.022375215146299483,0.027538726333907058,0.012048192771084338,0.029259896729776247,0.01721170395869191,0.010327022375215147,0.008605851979345954,0.015873015873015872,0.010582010582010581,0.005291005291005291,0.007936507936507936,0.005291005291005291,0.005291005291005291,0.0026455026455026454,0,0,0.03439153439153439,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.007936507936507936,0,0,0,0.003968253968253968,0,0
Austen,0.01858736059479554,0.01486988847583643,0.01858736059479554,0.01858736059479554,0.011152416356877323,0.01486988847583643,0.011152416356877323,0.007434944237918215,0.011152416356877323,0.013011152416356878,0.01485148514851485,0.007425742574257425,0.012376237623762377,0.007425742574257425,0.007425742574257425,0.007425742574257425,0.007425742574257425,0.012376237623762377,0.009900990099009901,0.007425742574257425,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0,0.00390625,0.00390625,0.0078125,0.015625
Austen,0.02992957746478873,0.02640845070422535,0.03169014084507042,0.022887323943661973,0.028169014084507043,0.01232394366197183,0.017605633802816902,0.02112676056338028,0.014084507042253521,0.007042253521126761,0.01876675603217158,0.0160857908847185,0.005361930294906166,0.010723860589812333,0.005361930294906166,0.005361930294906166,0.010723860589812333,0,0,0.00804289544235925,0.007272727272727273,0.007272727272727273,0.007272727272727273,0.007272727272727273,0,0,0.0036363636363636364,0.0036363636363636364,0,0
Austen,0.02813852813852814,0.015151515151515152,0.03463203463203463,0.017316017316017316,0.025974025974025976,0.015151515151515152,0.008658008658008658,0.021645021645021644,0.015151515151515152,0.010822510822510822,0.019672131147540985,0.006557377049180328,0.013114754098360656,0.003278688524590164,0.003278688524590164,0.003278688524590164,0.01639344262295082,0.013114754098360656,0.009836065573770493,0.006557377049180328,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.012244897959183673,0.00816326530612245,0.004081632653061225,0,0.00816326530612245,0
Austen,0.03443526170798898,0.02203856749311295,0.0371900826446281,0.030303030303030304,0.02066115702479339,0.013774104683195593,0.012396694214876033,0.02066115702479339,0.013774104683195593,0.009641873278236915,0.022123893805309734,0.011061946902654867,0.008849557522123894,0.004424778761061947,0.00663716814159292,0.004424778761061947,0.008849557522123894,0.0022123893805309734,0.0022123893805309734,0.00663716814159292,0.005780346820809248,0.005780346820809248,0.002890173410404624,0.005780346820809248,0.002890173410404624,0.002890173410404624,0.005780346820809248,0,0.002890173410404624,0
Austen,0.03259452411994785,0.018252933507170794,0.04302477183833116,0.024771838331160364,0.018252933507170794,0.011734028683181226,0.009126466753585397,0.01694915254237288,0.01303780964797914,0.00651890482398957,0.0205761316872428,0.0102880658436214,0.00823045267489712,0.006172839506172839,0.00411522633744856,0.00411522633744856,0.00823045267489712,0.00411522633744856,0.00411522633744856,0.00411522633744856,0.005952380952380952,0.002976190476190476,0.002976190476190476,0.002976190476190476,0.005952380952380952,0.005952380952380952,0,0.002976190476190476,0.005952380952380952,0.005952380952380952
Austen,0.013927576601671309,0.033426183844011144,0.008356545961002786,0.019498607242339833,0.011142061281337047,0.022284122562674095,0.016713091922005572,0.016713091922005572,0.013927576601671309,0.03064066852367688,0.01773049645390071,0.024822695035460994,0.028368794326241134,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.0070921985815602835,0.0070921985815602835,0.0035460992907801418,0.016483516483516484,0.016483516483516484,0.016483516483516484,0.016483516483516484,0.01098901098901099,0,0,0,0.02197802197802198,0
Austen,0.023323615160349854,0.02040816326530612,0.03206997084548105,0.01749271137026239,0.01749271137026239,0.0058309037900874635,0.011661807580174927,0.014577259475218658,0.008746355685131196,0.007288629737609329,0.012526096033402923,0.0020876826722338203,0.0041753653444676405,0.0041753653444676405,0.0041753653444676405,0.0041753653444676405,0.008350730688935281,0.008350730688935281,0.010438413361169102,0.006263048016701462,0.006024096385542169,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845,0.012048192771084338,0,0,0.0030120481927710845,0.0030120481927710845,0.0030120481927710845
Austen,0.01728395061728395,0.027160493827160494,0.03209876543209877,0.020987654320987655,0.012345679012345678,0.008641975308641974,0.011111111111111112,0.013580246913580247,0.01728395061728395,0.006172839506172839,0.02531645569620253,0.0018083182640144665,0.0054249547920434,0.0018083182640144665,0.007233273056057866,0.007233273056057866,0.0054249547920434,0.0054249547920434,0.0054249547920434,0.0054249547920434,0.0103359173126615,0,0,0.002583979328165375,0.007751937984496124,0.002583979328165375,0,0.002583979328165375,0.00516795865633075,0.002583979328165375
Austen,0.03140096618357488,0.026570048309178744,0.026570048309178744,0.016908212560386472,0.00966183574879227,0.012077294685990338,0.01932367149758454,0.007246376811594203,0.0024154589371980675,0.0024154589371980675,0.0035714285714285713,0.007142857142857143,0.0035714285714285713,0,0.010714285714285714,0.010714285714285714,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.010714285714285714,0.01485148514851485,0,0,0,0.009900990099009901,0,0.009900990099009901,0,0,0.0049504950495049506
Austen,0.031161473087818695,0.015580736543909348,0.024079320113314446,0.021246458923512748,0.026912181303116147,0.014164305949008499,0.0169971671388102,0.025495750708215296,0.00424929178470255,0.019830028328611898,0.006507592190889371,0.010845986984815618,0.01735357917570499,0.006507592190889371,0.006507592190889371,0.006507592190889371,0.008676789587852495,0.008676789587852495,0.008676789587852495,0.01735357917570499,0.009230769230769232,0.006153846153846154,0.006153846153846154,0.006153846153846154,0.012307692307692308,0,0.003076923076923077,0,0.012307692307692308,0
Austen,0.020356234096692113,0.026717557251908396,0.03689567430025445,0.019083969465648856,0.01653944020356234,0.01272264631043257,0.007633587786259542,0.008905852417302799,0.010178117048346057,0.010178117048346057,0.015779092702169626,0.0039447731755424065,0.009861932938856016,0.0019723865877712033,0,0,0.0039447731755424065,0.009861932938856016,0.009861932938856016,0,0,0,0,0,0.01529051987767584,0.0030581039755351682,0.0030581039755351682,0,0.01834862385321101,0.0061162079510703364
Austen,0.02203856749311295,0.03856749311294766,0.030303030303030304,0.01652892561983471,0.024793388429752067,0.02203856749311295,0.027548209366391185,0.013774104683195593,0.008264462809917356,0.011019283746556474,0.008771929824561403,0.021929824561403508,0.008771929824561403,0.013157894736842105,0.017543859649122806,0.017543859649122806,0.008771929824561403,0.0043859649122807015,0,0.013157894736842105,0.027777777777777776,0.006944444444444444,0.006944444444444444,0.006944444444444444,0,0,0,0.006944444444444444,0,0
Stoker,0.021798365122615803,0.0340599455040872,0.01634877384196185,0.03678474114441417,0.021798365122615803,0.02997275204359673,0.02316076294277929,0.01634877384196185,0.021798365122615803,0.025885558583106268,0.030592734225621414,0.02676864244741874,0.028680688336520075,0.0248565965583174,0.021032504780114723,0.017208413001912046,0.011472275334608031,0.011472275334608031,0.0076481835564053535,0.0019120458891013384,0.02586206896551724,0.028735632183908046,0.02586206896551724,0.02586206896551724,0.011494252873563218,0.0028735632183908046,0.0028735632183908046,0.005747126436781609,0.011494252873563218,0
Stoker,0.02421129860601614,0.03521643433602348,0.032281731474688186,0.027879677182685254,0.02421129860601614,0.03008070432868672,0.019075568598679385,0.016140865737344093,0.013939838591342627,0.016874541452677916,0.020787746170678335,0.019693654266958426,0.01312910284463895,0.020787746170678335,0.015317286652078774,0.014223194748358862,0.009846827133479213,0.0087527352297593,0.0087527352297593,0.00437636761487965,0.022108843537414966,0.022108843537414966,0.02040816326530612,0.022108843537414966,0.011904761904761904,0,0.0017006802721088435,0.00510204081632653,0.003401360544217687,0.003401360544217687
Stoker,0.03455964325529543,0.033444816053511704,0.028985507246376812,0.032329988851727984,0.0379041248606466,0.013377926421404682,0.008918617614269788,0.028985507246376812,0.01560758082497213,0.0189520624303233,0.025925925925925925,0.014814814814814815,0.018518518518518517,0.012962962962962963,0.009259259259259259,0.009259259259259259,0.007407407407407408,0.011111111111111112,0.011111111111111112,0.001851851851851852,0.013927576601671309,0.013927576601671309,0.013927576601671309,0.013927576601671309,0.013927576601671309,0.011142061281337047,0.005571030640668524,0.002785515320334262,0.005571030640668524,0
Stoker,0.022099447513812154,0.03683241252302026,0.03130755064456722,0.026396562308164517,0.027010435850214856,0.024554941682013505,0.019030079803560467,0.014732965009208104,0.015346838551258441,0.01841620626151013,0.021621621621621623,0.025225225225225224,0.023423423423423424,0.02072072072072072,0.01981981981981982,0.01891891891891892,0.006306306306306306,0.0009009009009009009,0.0009009009009009009,0.0045045045045045045,0.03211009174311927,0.03211009174311927,0.03058103975535168,0.03058103975535168,0.0015290519877675841,0.0061162079510703364,0.012232415902140673,0.0061162079510703364,0.0015290519877675841,0
Stoker,0.031141868512110725,0.02249134948096886,0.020761245674740483,0.01384083044982699,0.02249134948096886,0.01384083044982699,0.006920415224913495,0.012110726643598616,0.0034602076124567475,0.025951557093425604,0.0051813471502590676,0.012953367875647668,0.012953367875647668,0.010362694300518135,0.007772020725388601,0.007772020725388601,0.018134715025906734,0.010362694300518135,0.012953367875647668,0,0.012552301255230125,0.012552301255230125,0.012552301255230125,0.012552301255230125,0.016736401673640166,0.0041841004184100415,0,0,0.008368200836820083,0
Stoker,0.020366598778004074,0.024439918533604887,0.026476578411405296,0.020366598778004074,0.034623217922606926,0.020366598778004074,0.024439918533604887,0.010183299389002037,0.012219959266802444,0.02240325865580448,0.017857142857142856,0.020833333333333332,0.023809523809523808,0.020833333333333332,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.005952380952380952,0.005952380952380952,0.01488095238095238,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.009950248756218905,0,0.004975124378109453,0,0.004975124378109453,0
Stoker,0.034334763948497854,0.01072961373390558,0.019313304721030045,0.030042918454935622,0.030042918454935622,0.019313304721030045,0.012875536480686695,0.02145922746781116,0.023605150214592276,0.01072961373390558,0.029585798816568046,0.005917159763313609,0.011834319526627219,0.008875739644970414,0.005917159763313609,0.005917159763313609,0.008875739644970414,0.011834319526627219,0.008875739644970414,0.0029585798816568047,0.008333333333333333,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.0125,0.016666666666666666,0.008333333333333333,0.008333333333333333,0.0125,0.004166666666666667
Stoker,0.02570694087403599,0.030848329048843187,0.017994858611825194,0.02056555269922879,0.015424164524421594,0.02056555269922879,0.005141388174807198,0.012853470437017995,0.005141388174807198,0.010282776349614395,0.007722007722007722,0.015444015444015444,0.011583011583011582,0.007722007722007722,0.007722007722007722,0.007722007722007722,0.011583011583011582,0.011583011583011582,0.011583011583011582,0,0.014598540145985401,0.014598540145985401,0.014598540145985401,0.014598540145985401,0.021897810218978103,0.0072992700729927005,0.0072992700729927005,0,0,0.0072992700729927005
Stoker,0.03309692671394799,0.04491725768321513,0.016548463356973995,0.01182033096926714,0.028368794326241134,0.030732860520094562,0.02127659574468085,0.018912529550827423,0.0070921985815602835,0.02364066193853428,0.010452961672473868,0.03484320557491289,0.020905923344947737,0.017421602787456445,0.013937282229965157,0.013937282229965157,0.006968641114982578,0.010452961672473868,0.010452961672473868,0.010452961672473868,0.0213903743315508,0.0213903743315508,0.0213903743315508,0.0213903743315508,0.016042780748663103,0.0053475935828877,0.0106951871657754,0,0.0053475935828877,0
Stoker,0.017839444995044598,0.03468780971258672,0.013875123885034688,0.030723488602576808,0.018830525272547076,0.026759167492566897,0.01288404360753221,0.011892963330029732,0.017839444995044598,0.011892963330029732,0.025069637883008356,0.016713091922005572,0.006963788300835654,0.011142061281337047,0.006963788300835654,0.006963788300835654,0.013927576601671309,0.008356545961002786,0.006963788300835654,0.004178272980501393,0.012690355329949238,0.012690355329949238,0.012690355329949238,0.012690355329949238,0.012690355329949238,0.0025380710659898475,0.0025380710659898475,0.01015228426395939,0,0.0025380710659898475
Stoker,0.022002200220022004,0.0429042904290429,0.020902090209020903,0.0242024202420242,0.022002200220022004,0.022002200220022004,0.0121012101210121,0.015401540154015401,0.015401540154015401,0.0187018701870187,0.0203125,0.015625,0.0140625,0.0125,0.0109375,0.0109375,0.015625,0.0015625,0.0046875,0.003125,0.01832460732984293,0.01832460732984293,0.01832460732984293,0.01832460732984293,0.002617801047120419,0.007853403141361256,0.010471204188481676,0.010471204188481676,0.002617801047120419,0
Stoker,0.02108433734939759,0.024096385542168676,0.024096385542168676,0.015060240963855422,0.012048192771084338,0.006024096385542169,0.009036144578313253,0.012048192771084338,0.0030120481927710845,0.02710843373493976,0.004830917874396135,0,0.024154589371980676,0,0,0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.00966183574879227,0,0,0,0,0.02097902097902098,0,0.013986013986013986,0,0.013986013986013986,0
Stoker,0.014285714285714285,0.03333333333333333,0.02857142857142857,0.0380952380952381,0.02857142857142857,0.009523809523809525,0.014285714285714285,0.02857142857142857,0.01904761904761905,0.014285714285714285,0.02877697841726619,0,0,0.007194244604316547,0,0,0,0,0,0.014388489208633094,0,0,0,0,0,0.013157894736842105,0,0.013157894736842105,0,0
Stoker,0.020761245674740483,0.01384083044982699,0.01730103806228374,0.031141868512110725,0.020761245674740483,0.01384083044982699,0.01384083044982699,0.01384083044982699,0.01730103806228374,0.010380622837370242,0.023923444976076555,0.004784688995215311,0.009569377990430622,0.004784688995215311,0,0,0.019138755980861243,0.014354066985645933,0.014354066985645933,0,0,0,0,0,0.019230769230769232,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.00641025641025641,0
Stoker,0.009389671361502348,0.03912363067292645,0.02034428794992175,0.028169014084507043,0.01564945226917058,0.025039123630672927,0.014084507042253521,0.012519561815336464,0.01564945226917058,0.018779342723004695,0.02403846153846154,0.016826923076923076,0.014423076923076924,0.016826923076923076,0.014423076923076924,0.01201923076923077,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.004807692307692308,0.019230769230769232,0.023076923076923078,0.019230769230769232,0.019230769230769232,0.015384615384615385,0.019230769230769232,0,0.007692307692307693,0.007692307692307693,0
Stoker,0.01727447216890595,0.03838771593090211,0.023032629558541268,0.036468330134357005,0.011516314779270634,0.01727447216890595,0.015355086372360844,0.013435700575815739,0.028790786948176585,0.01727447216890595,0.038461538461538464,0.016483516483516484,0.016483516483516484,0.016483516483516484,0.013736263736263736,0.013736263736263736,0.005494505494505495,0.0027472527472527475,0.0027472527472527475,0.0027472527472527475,0.022321428571428572,0.022321428571428572,0.022321428571428572,0.022321428571428572,0.004464285714285714,0,0,0.004464285714285714,0.004464285714285714,0
Stoker,0.010948905109489052,0.025547445255474453,0.025547445255474453,0.04744525547445255,0.01824817518248175,0.025547445255474453,0.010948905109489052,0.0072992700729927005,0.025547445255474453,0.021897810218978103,0.03664921465968586,0.020942408376963352,0.015706806282722512,0.015706806282722512,0.010471204188481676,0.010471204188481676,0.015706806282722512,0.005235602094240838,0.005235602094240838,0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.008771929824561403,0.02631578947368421,0.008771929824561403,0.008771929824561403,0,0
Stoker,0.03987730061349693,0.04294478527607362,0.03067484662576687,0.012269938650306749,0.03987730061349693,0.024539877300613498,0.02147239263803681,0.024539877300613498,0.003067484662576687,0.04294478527607362,0.004484304932735426,0.03587443946188341,0.04035874439461883,0.026905829596412557,0.02242152466367713,0.02242152466367713,0,0.008968609865470852,0.013452914798206279,0,0.03968253968253968,0.03968253968253968,0.03968253968253968,0.03968253968253968,0.007936507936507936,0,0.007936507936507936,0,0.007936507936507936,0.007936507936507936
Stoker,0.030534351145038167,0.04198473282442748,0.03435114503816794,0.03816793893129771,0.04961832061068702,0.026717557251908396,0.030534351145038167,0.030534351145038167,0.022900763358778626,0.015267175572519083,0.03571428571428571,0.02976190476190476,0.017857142857142856,0.023809523809523808,0.02976190476190476,0.023809523809523808,0.011904761904761904,0,0,0.011904761904761904,0.036036036036036036,0.036036036036036036,0.02702702702702703,0.036036036036036036,0,0.009009009009009009,0.009009009009009009,0.009009009009009009,0,0.009009009009009009
Stoker,0.023255813953488372,0.022093023255813953,0.019767441860465116,0.037209302325581395,0.022093023255813953,0.015116279069767442,0.012790697674418604,0.015116279069767442,0.019767441860465116,0.018604651162790697,0.030575539568345324,0.01079136690647482,0.012589928057553957,0.01079136690647482,0.01079136690647482,0.01079136690647482,0.01618705035971223,0.00539568345323741,0.00539568345323741,0.00539568345323741,0.017241379310344827,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.008620689655172414,0.005747126436781609,0.005747126436781609,0.008620689655172414,0.0028735632183908046,0.0028735632183908046
Stoker,0.02391304347826087,0.017391304347826087,0.030434782608695653,0.02608695652173913,0.0391304347826087,0.017391304347826087,0.017391304347826087,0.021739130434782608,0.006521739130434782,0.015217391304347827,0.009771986970684038,0.009771986970684038,0.009771986970684038,0.016286644951140065,0.009771986970684038,0.009771986970684038,0.026058631921824105,0.003257328990228013,0.003257328990228013,0,0.016216216216216217,0.016216216216216217,0.016216216216216217,0.016216216216216217,0.005405405405405406,0,0.005405405405405406,0.005405405405405406,0.005405405405405406,0
Stoker,0.02043132803632236,0.032917139614074914,0.03064699205448354,0.03859250851305335,0.02383654937570942,0.022701475595913734,0.014755959137343927,0.018161180476730987,0.022701475595913734,0.015891032917139614,0.03418803418803419,0.018803418803418803,0.010256410256410256,0.015384615384615385,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.006837606837606838,0.005128205128205128,0,0.014619883040935672,0.014619883040935672,0.014619883040935672,0.014619883040935672,0.008771929824561403,0.014619883040935672,0,0.008771929824561403,0.0029239766081871343,0
Stoker,0.040880503144654086,0.015723270440251572,0.025157232704402517,0.012578616352201259,0.03459119496855346,0.012578616352201259,0.009433962264150943,0.03459119496855346,0.006289308176100629,0.015723270440251572,0.009523809523809525,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.004761904761904762,0.004761904761904762,0.004761904761904762,0.004761904761904762,0.004761904761904762,0,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.007575757575757576,0.022727272727272728,0.007575757575757576,0.007575757575757576,0
Stoker,0.02865329512893983,0.02005730659025788,0.02865329512893983,0.025787965616045846,0.014326647564469915,0.011461318051575931,0.011461318051575931,0.017191977077363897,0.017191977077363897,0.02865329512893983,0.023474178403755867,0.014084507042253521,0.023474178403755867,0.014084507042253521,0.009389671361502348,0.009389671361502348,0,0.018779342723004695,0.018779342723004695,0,0.015625,0.015625,0.015625,0.015625,0.015625,0,0,0.0078125,0.015625,0.015625
