@relation wordf

@attribute author {Stoker, Hawthorne, Twain, Doyle, Dickens, Austen, Shelley, Melville}
@attribute wfreq_the numeric
@attribute wfreq_i numeric
@attribute wfreq_he numeric
@attribute wfreq_it numeric
@attribute wfreq_was numeric
@attribute wfreq_a numeric
@attribute wfreq_to numeric
@attribute wfreq_but numeric
@attribute wfreq_and numeric
@attribute wfreq_in numeric


@data
Shelley,0.10344827586206896,0.06403940886699508,0.0049261083743842365,0.009852216748768473,0.014778325123152709,0.014778325123152709,0.019704433497536946,0.034482758620689655,0.024630541871921183,0.019704433497536946
Shelley,0.056666666666666664,0.1,0.013333333333333334,0.016666666666666666,0.016666666666666666,0.02,0.02666666666666667,0.02,0.01,0.006666666666666667
Shelley,0.06748466257668712,0.08895705521472393,0.009202453987730062,0.009202453987730062,0.009202453987730062,0.015337423312883436,0.006134969325153374,0.018404907975460124,0.02147239263803681,0.009202453987730062
Shelley,0.04219409282700422,0.09071729957805907,0.02531645569620253,0.012658227848101266,0.014767932489451477,0.010548523206751054,0.014767932489451477,0.0189873417721519,0.012658227848101266,0.012658227848101266
Hawthorne,0.0546875,0.01171875,0.024739583333333332,0.01953125,0.009114583333333334,0.0234375,0.01953125,0.016927083333333332,0.006510416666666667,0.01953125
Hawthorne,0.08431703204047218,0.01011804384485666,0.03372681281618887,0.01854974704890388,0.02023608768971332,0.016863406408094434,0.011804384485666104,0.016863406408094434,0.02023608768971332,0.01011804384485666
Hawthorne,0.05061224489795919,0.010612244897959184,0.026938775510204082,0.029387755102040815,0.02122448979591837,0.02040816326530612,0.015510204081632653,0.017142857142857144,0.009795918367346938,0.010612244897959184
Hawthorne,0.06168831168831169,0.05519480519480519,0,0.012987012987012988,0.025974025974025976,0.01948051948051948,0.025974025974025976,0.006493506493506494,0.00974025974025974,0.006493506493506494
Hawthorne,0.06646971935007386,0.025110782865583457,0.008862629246676515,0.028064992614475627,0.023633677991137372,0.03249630723781388,0.01624815361890694,0.004431314623338257,0.007385524372230428,0.01624815361890694
Hawthorne,0.0670611439842209,0.0019723865877712033,0.009861932938856016,0.02564102564102564,0,0.01972386587771203,0.013806706114398421,0.03353057199211045,0.021696252465483234,0.01972386587771203
Hawthorne,0.07611241217798595,0.01405152224824356,0.01053864168618267,0.03278688524590164,0.01990632318501171,0.01873536299765808,0.0117096018735363,0.01990632318501171,0.02459016393442623,0.00936768149882904
Hawthorne,0.0593607305936073,0.0060882800608828,0.045662100456621,0.045662100456621,0.0228310502283105,0.0334855403348554,0.0136986301369863,0.0076103500761035,0.0060882800608828,0.0091324200913242
Hawthorne,0.08705357142857142,0.008928571428571428,0.026785714285714284,0.022321428571428572,0.03125,0.029017857142857144,0.008928571428571428,0.022321428571428572,0.026785714285714284,0.020089285714285716
Hawthorne,0.0893939393939394,0.013636363636363636,0.03333333333333333,0.010606060606060607,0.024242424242424242,0.01818181818181818,0.016666666666666666,0.012121212121212121,0.019696969696969695,0.015151515151515152
Hawthorne,0.058704453441295545,0.01417004048582996,0.0354251012145749,0.029352226720647773,0.022267206477732792,0.01417004048582996,0.012145748987854251,0.019230769230769232,0.012145748987854251,0.01720647773279352
Melville,0.06910569105691057,0.016260162601626018,0.012195121951219513,0.04065040650406504,0.0040650406504065045,0.012195121951219513,0.008130081300813009,0.036585365853658534,0.032520325203252036,0.016260162601626018
Melville,0.034653465346534656,0.034653465346534656,0.0049504950495049506,0.04455445544554455,0.024752475247524754,0.04950495049504951,0.009900990099009901,0.034653465346534656,0.009900990099009901,0.019801980198019802
Melville,0.043882978723404256,0.06382978723404255,0.013297872340425532,0.02127659574468085,0.02127659574468085,0.026595744680851064,0.0199468085106383,0.03590425531914894,0.010638297872340425,0.015957446808510637
Melville,0.04216867469879518,0.08433734939759036,0.030120481927710843,0,0.024096385542168676,0.012048192771084338,0.024096385542168676,0.024096385542168676,0.012048192771084338,0.006024096385542169
Melville,0.05434782608695652,0.005434782608695652,0.04891304347826087,0,0.002717391304347826,0.010869565217391304,0.03804347826086957,0.03804347826086957,0.035326086956521736,0.021739130434782608
Melville,0.013953488372093023,0.06046511627906977,0.05116279069767442,0.009302325581395349,0.027906976744186046,0.037209302325581395,0.013953488372093023,0.027906976744186046,0.037209302325581395,0.013953488372093023
Melville,0.015358361774744027,0.05460750853242321,0.017064846416382253,0.01877133105802048,0.020477815699658702,0.013651877133105802,0.027303754266211604,0.025597269624573378,0.02901023890784983,0.006825938566552901
Melville,0.02857142857142857,0.075,0.02142857142857143,0.014285714285714285,0.010714285714285714,0.014285714285714285,0.03571428571428571,0.03571428571428571,0.010714285714285714,0.007142857142857143
Melville,0.0374331550802139,0.0374331550802139,0.0427807486631016,0.0213903743315508,0.0374331550802139,0.0106951871657754,0.03208556149732621,0.016042780748663103,0.0106951871657754,0
Melville,0.06842105263157895,0.031578947368421054,0.010526315789473684,0.021052631578947368,0,0.021052631578947368,0.03684210526315789,0.042105263157894736,0.010526315789473684,0.015789473684210527
Melville,0.07860262008733625,0.048034934497816595,0.034934497816593885,0.034934497816593885,0.008733624454148471,0.013100436681222707,0.017467248908296942,0.013100436681222707,0.017467248908296942,0.017467248908296942
Melville,0.06474820143884892,0.017985611510791366,0.04316546762589928,0.025179856115107913,0.007194244604316547,0.017985611510791366,0.017985611510791366,0.025179856115107913,0.0035971223021582736,0.02158273381294964
Melville,0.042105263157894736,0.010526315789473684,0.021052631578947368,0.031578947368421054,0.02631578947368421,0.031578947368421054,0.015789473684210527,0.04736842105263158,0.05263157894736842,0.03684210526315789
Melville,0.057777777777777775,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.006666666666666667,0.0022222222222222222,0.02,0.028888888888888888,0.017777777777777778,0.006666666666666667
Melville,0.019704433497536946,0.029556650246305417,0,0.014778325123152709,0,0.009852216748768473,0.0049261083743842365,0.0049261083743842365,0.019704433497536946,0
Melville,0.045307443365695796,0.025889967637540454,0.009708737864077669,0.003236245954692557,0,0.019417475728155338,0.009708737864077669,0.006472491909385114,0,0.009708737864077669
Melville,0.027649769585253458,0.004608294930875576,0.009216589861751152,0.013824884792626729,0.013824884792626729,0.027649769585253458,0.018433179723502304,0.041474654377880185,0.04608294930875576,0.009216589861751152
Melville,0.023668639053254437,0.04142011834319527,0,0.023668639053254437,0.029585798816568046,0.01775147928994083,0.005917159763313609,0.01775147928994083,0.011834319526627219,0.023668639053254437
Melville,0.06097560975609756,0.06707317073170732,0.024390243902439025,0,0.012195121951219513,0.006097560975609756,0.012195121951219513,0.036585365853658534,0.012195121951219513,0.03048780487804878
Melville,0.0815450643776824,0.004291845493562232,0.01072961373390558,0.02145922746781116,0.004291845493562232,0.012875536480686695,0.015021459227467811,0.023605150214592276,0.017167381974248927,0.017167381974248927
Melville,0.050595238095238096,0.01488095238095238,0.020833333333333332,0.010416666666666666,0.01636904761904762,0.020833333333333332,0.01636904761904762,0.03125,0.017857142857142856,0.013392857142857142
Melville,0.061855670103092786,0.015463917525773196,0.005154639175257732,0.05154639175257732,0.005154639175257732,0.015463917525773196,0.020618556701030927,0.03608247422680412,0.015463917525773196,0.05670103092783505
Melville,0.034482758620689655,0.01532567049808429,0.011494252873563218,0.019157088122605363,0.0038314176245210726,0.007662835249042145,0.01532567049808429,0.022988505747126436,0.022988505747126436,0.011494252873563218
Melville,0.033962264150943396,0,0.03773584905660377,0.033962264150943396,0.018867924528301886,0.033962264150943396,0.033962264150943396,0.026415094339622643,0.007547169811320755,0.01509433962264151
Melville,0.055299539170506916,0.02304147465437788,0.013824884792626729,0.013824884792626729,0.009216589861751152,0.004608294930875576,0.013824884792626729,0.04608294930875576,0.027649769585253458,0.018433179723502304
Melville,0.06666666666666667,0.006060606060606061,0,0.03636363636363636,0,0.030303030303030304,0.01818181818181818,0.05454545454545454,0.006060606060606061,0.05454545454545454
Melville,0.06183368869936034,0.0021321961620469083,0.006396588486140725,0.02771855010660981,0.014925373134328358,0.019189765458422176,0.01279317697228145,0.029850746268656716,0.01279317697228145,0.021321961620469083
Melville,0.045714285714285714,0.011428571428571429,0.017142857142857144,0.03428571428571429,0,0.005714285714285714,0.011428571428571429,0.05142857142857143,0.05714285714285714,0.011428571428571429
Melville,0.06329113924050633,0.0031645569620253164,0.0031645569620253164,0.0189873417721519,0.0031645569620253164,0.015822784810126583,0.0189873417721519,0.04113924050632911,0.012658227848101266,0.03481012658227848
Melville,0.03488372093023256,0.015503875968992248,0.01937984496124031,0.01937984496124031,0.007751937984496124,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.023255813953488372,0.015503875968992248
Melville,0.06153846153846154,0,0.020512820512820513,0.035897435897435895,0.02564102564102564,0.015384615384615385,0.02564102564102564,0.046153846153846156,0.005128205128205128,0.02564102564102564
Melville,0.03125,0.01875,0,0.0625,0.00625,0.04375,0.0125,0.0125,0.0125,0.00625
Melville,0.10849056603773585,0.009433962264150943,0.0047169811320754715,0.04245283018867924,0.014150943396226415,0.0330188679245283,0.014150943396226415,0.02830188679245283,0.018867924528301886,0.02830188679245283
Melville,0.03283582089552239,0.023880597014925373,0.01791044776119403,0.023880597014925373,0,0.0029850746268656717,0.0029850746268656717,0.01791044776119403,0.041791044776119404,0.011940298507462687
Melville,0.03558718861209965,0.010676156583629894,0.03202846975088968,0.010676156583629894,0.021352313167259787,0.017793594306049824,0.0071174377224199285,0.042704626334519574,0.017793594306049824,0.028469750889679714
Melville,0.02072538860103627,0.010362694300518135,0.046632124352331605,0.015544041450777202,0.025906735751295335,0.010362694300518135,0.015544041450777202,0.025906735751295335,0.025906735751295335,0.010362694300518135
Melville,0.06538461538461539,0.023076923076923078,0,0.007692307692307693,0.0038461538461538464,0.007692307692307693,0.007692307692307693,0.026923076923076925,0.023076923076923078,0.023076923076923078
Melville,0.04954954954954955,0.018018018018018018,0,0.018018018018018018,0,0.009009009009009009,0.013513513513513514,0.018018018018018018,0.013513513513513514,0.013513513513513514
Melville,0.03137254901960784,0.023529411764705882,0,0.027450980392156862,0.00392156862745098,0.01568627450980392,0.011764705882352941,0.03529411764705882,0.01568627450980392,0
Melville,0.06637168141592921,0.004424778761061947,0.022123893805309734,0.017699115044247787,0.01327433628318584,0.017699115044247787,0.004424778761061947,0.022123893805309734,0.022123893805309734,0.01327433628318584
Melville,0.07692307692307693,0.016722408026755852,0.0033444816053511705,0.010033444816053512,0.010033444816053512,0.0033444816053511705,0.006688963210702341,0.03678929765886288,0.026755852842809364,0.013377926421404682
Melville,0.0598159509202454,0.024539877300613498,0.015337423312883436,0.010736196319018405,0.003067484662576687,0.01687116564417178,0.015337423312883436,0.019938650306748466,0.02607361963190184,0.007668711656441718
Twain,0.046153846153846156,0,0,0,0,0.03076923076923077,0.005128205128205128,0,0.005128205128205128,0
Twain,0.1564625850340136,0,0,0,0,0.04081632653061224,0.003401360544217687,0,0.01020408163265306,0.01020408163265306
Twain,0.04742268041237113,0.032989690721649485,0.04536082474226804,0.012371134020618556,0.012371134020618556,0.02268041237113402,0.006185567010309278,0.016494845360824743,0.012371134020618556,0.012371134020618556
Twain,0.04189944134078212,0.013966480446927373,0.04189944134078212,0,0.019553072625698324,0.0223463687150838,0.0111731843575419,0.008379888268156424,0.025139664804469275,0.013966480446927373
Twain,0.04779411764705882,0,0.11029411764705882,0.003676470588235294,0.025735294117647058,0.029411764705882353,0.014705882352941176,0.01838235294117647,0.04044117647058824,0.01838235294117647
Twain,0.06682577565632458,0.00954653937947494,0.04295942720763723,0.014319809069212411,0.03341288782816229,0.01909307875894988,0.02386634844868735,0.016706443914081145,0.02386634844868735,0.002386634844868735
Twain,0.11,0,0.05,0.035,0.055,0.06,0.01,0.02,0.01,0.015
Twain,0.046089385474860335,0.027932960893854747,0.02653631284916201,0.015363128491620111,0.013966480446927373,0.009776536312849162,0.008379888268156424,0.01675977653631285,0.0223463687150838,0.008379888268156424
Twain,0.05847953216374269,0.03216374269005848,0.03508771929824561,0.011695906432748537,0.014619883040935672,0.014619883040935672,0.014619883040935672,0.008771929824561403,0.02046783625730994,0.008771929824561403
Twain,0.056074766355140186,0.01557632398753894,0.09034267912772585,0.024922118380062305,0.009345794392523364,0.018691588785046728,0.024922118380062305,0.018691588785046728,0.01557632398753894,0.003115264797507788
Twain,0.0645879732739421,0.028953229398663696,0.0334075723830735,0.017817371937639197,0.022271714922048998,0.028953229398663696,0.0022271714922048997,0.004454342984409799,0.031180400890868598,0.004454342984409799
Twain,0.036855036855036855,0.009828009828009828,0.05405405405405406,0.02457002457002457,0.02457002457002457,0.03194103194103194,0.004914004914004914,0.009828009828009828,0.02457002457002457,0.012285012285012284
Twain,0.046948356807511735,0.009389671361502348,0.03286384976525822,0.03286384976525822,0.009389671361502348,0.014084507042253521,0.018779342723004695,0.009389671361502348,0.03286384976525822,0.004694835680751174
Twain,0.05263157894736842,0.004048582995951417,0.048582995951417005,0.012145748987854251,0.032388663967611336,0.008097165991902834,0.016194331983805668,0.012145748987854251,0.016194331983805668,0.024291497975708502
Twain,0.05898876404494382,0.014044943820224719,0.014044943820224719,0.019662921348314606,0.03089887640449438,0.025280898876404494,0.008426966292134831,0.019662921348314606,0.019662921348314606,0.0028089887640449437
Twain,0.06692913385826772,0,0.023622047244094488,0.007874015748031496,0.023622047244094488,0.06692913385826772,0.007874015748031496,0.015748031496062992,0.023622047244094488,0.003937007874015748
Twain,0.043478260869565216,0.010869565217391304,0.10507246376811594,0.010869565217391304,0.021739130434782608,0.021739130434782608,0.018115942028985508,0.018115942028985508,0.025362318840579712,0.007246376811594203
Twain,0.04835924006908463,0.025906735751295335,0.025906735751295335,0.025906735751295335,0.025906735751295335,0.025906735751295335,0.013816925734024179,0.015544041450777202,0.039723661485319514,0.0017271157167530224
Twain,0.02850877192982456,0.02631578947368421,0.039473684210526314,0.013157894736842105,0.017543859649122806,0.0021929824561403508,0.019736842105263157,0.006578947368421052,0.039473684210526314,0.0043859649122807015
Twain,0.05373134328358209,0.011940298507462687,0.04776119402985075,0.008955223880597015,0.03582089552238806,0.04477611940298507,0.01791044776119403,0.011940298507462687,0.008955223880597015,0.01791044776119403
Twain,0.09057971014492754,0.0036231884057971015,0.03260869565217391,0.0036231884057971015,0.021739130434782608,0.043478260869565216,0.007246376811594203,0.021739130434782608,0.025362318840579712,0.021739130434782608
Twain,0.09146341463414634,0,0.0975609756097561,0.012195121951219513,0.03048780487804878,0.042682926829268296,0.024390243902439025,0.006097560975609756,0.024390243902439025,0.006097560975609756
Twain,0.06561679790026247,0.023622047244094488,0.02099737532808399,0.015748031496062992,0.02099737532808399,0.03412073490813648,0.013123359580052493,0.013123359580052493,0.007874015748031496,0.013123359580052493
Twain,0.022277227722772276,0.03217821782178218,0.007425742574257425,0.024752475247524754,0.012376237623762377,0.012376237623762377,0.0049504950495049506,0.017326732673267328,0.007425742574257425,0.007425742574257425
Twain,0.05443548387096774,0.02217741935483871,0.03225806451612903,0.016129032258064516,0.014112903225806451,0.012096774193548387,0.018145161290322582,0.010080645161290322,0.018145161290322582,0.010080645161290322
Twain,0.04035874439461883,0.04035874439461883,0.04484304932735426,0.017937219730941704,0.03139013452914798,0.02242152466367713,0.013452914798206279,0.008968609865470852,0.004484304932735426,0.017937219730941704
Twain,0.038135593220338986,0.046610169491525424,0.038135593220338986,0.01694915254237288,0.0211864406779661,0.01694915254237288,0.00847457627118644,0.01694915254237288,0.00423728813559322,0.012711864406779662
Twain,0.06521739130434782,0.015217391304347827,0.04782608695652174,0.030434782608695653,0.030434782608695653,0.013043478260869565,0.015217391304347827,0.015217391304347827,0.030434782608695653,0.004347826086956522
Twain,0.07429718875502007,0.0321285140562249,0.024096385542168676,0.012048192771084338,0.030120481927710843,0.01606425702811245,0.010040160642570281,0.020080321285140562,0.012048192771084338,0.018072289156626505
Twain,0.04222648752399232,0.013435700575815739,0.046065259117082535,0.02111324376199616,0.02111324376199616,0.026871401151631478,0.01727447216890595,0.015355086372360844,0.009596928982725527,0.009596928982725527
Twain,0.05197132616487455,0.03046594982078853,0.016129032258064516,0.03046594982078853,0.012544802867383513,0.007168458781362007,0.010752688172043012,0.014336917562724014,0.012544802867383513,0.005376344086021506
Twain,0.043824701195219126,0.035856573705179286,0.03187250996015936,0.03187250996015936,0.01593625498007968,0.02390438247011952,0.02390438247011952,0.00398406374501992,0.02390438247011952,0.00796812749003984
Dickens,0.054945054945054944,0.0347985347985348,0.029304029304029304,0.018315018315018316,0.020146520146520148,0.03296703296703297,0.018315018315018316,0.003663003663003663,0.016483516483516484,0.016483516483516484
Dickens,0.0954356846473029,0.002074688796680498,0.01867219917012448,0.01867219917012448,0.026970954356846474,0.03112033195020747,0.012448132780082987,0.008298755186721992,0.006224066390041493,0.016597510373443983
Dickens,0.05026929982046679,0.017953321364452424,0.04308797127468582,0.03052064631956912,0.019748653500897665,0.017953321364452424,0.00718132854578097,0.012567324955116697,0.01436265709156194,0.012567324955116697
Dickens,0.029411764705882353,0.01680672268907563,0.02100840336134454,0.029411764705882353,0.025210084033613446,0.02100840336134454,0.008403361344537815,0.008403361344537815,0.02100840336134454,0.012605042016806723
Dickens,0.08368200836820083,0.0041841004184100415,0.03347280334728033,0.016736401673640166,0.016736401673640166,0.012552301255230125,0.0041841004184100415,0.0041841004184100415,0.02092050209205021,0.016736401673640166
Dickens,0.04956268221574344,0.008746355685131196,0.04664723032069971,0.011661807580174927,0.014577259475218658,0.011661807580174927,0.014577259475218658,0.008746355685131196,0.008746355685131196,0.011661807580174927
Dickens,0.024390243902439025,0.013937282229965157,0.03484320557491289,0.027874564459930314,0.006968641114982578,0.017421602787456445,0.010452961672473868,0,0.006968641114982578,0.006968641114982578
Dickens,0.06808510638297872,0.01702127659574468,0.01702127659574468,0.01702127659574468,0.00425531914893617,0.01702127659574468,0.02553191489361702,0.00851063829787234,0.01702127659574468,0.00851063829787234
Dickens,0.04660194174757282,0.005825242718446602,0.015533980582524271,0.021359223300970873,0.02330097087378641,0.027184466019417475,0.007766990291262136,0.009708737864077669,0.005825242718446602,0.015533980582524271
Dickens,0.09523809523809523,0,0.01904761904761905,0.022222222222222223,0.031746031746031744,0.0380952380952381,0.012698412698412698,0.01904761904761905,0.012698412698412698,0.015873015873015872
Dickens,0.08733624454148471,0.013100436681222707,0.039301310043668124,0.008733624454148471,0.013100436681222707,0.017467248908296942,0.017467248908296942,0.008733624454148471,0.004366812227074236,0.008733624454148471
Dickens,0.09482758620689655,0.010775862068965518,0.028017241379310345,0.03879310344827586,0.017241379310344827,0.02586206896551724,0.010775862068965518,0.010775862068965518,0.00646551724137931,0.017241379310344827
Dickens,0.04591836734693878,0.05357142857142857,0.04591836734693878,0.015306122448979591,0.030612244897959183,0.02040816326530612,0.012755102040816327,0.007653061224489796,0.002551020408163265,0.015306122448979591
Dickens,0.029940119760479042,0.029940119760479042,0.017964071856287425,0.017964071856287425,0.020958083832335328,0.011976047904191617,0.008982035928143712,0.005988023952095809,0.005988023952095809,0.014970059880239521
Dickens,0.027131782945736434,0.06201550387596899,0.046511627906976744,0.011627906976744186,0.007751937984496124,0.015503875968992248,0.01937984496124031,0.011627906976744186,0.023255813953488372,0.01937984496124031
Dickens,0.048728813559322036,0.00847457627118644,0.0211864406779661,0.023305084745762712,0.02754237288135593,0.02754237288135593,0.01059322033898305,0.00211864406779661,0.01694915254237288,0.014830508474576272
Dickens,0.05103969754253308,0.01890359168241966,0.02835538752362949,0.026465028355387523,0.011342155009451797,0.01890359168241966,0.003780718336483932,0.007561436672967864,0.01890359168241966,0.00945179584120983
Dickens,0.05823293172690763,0.014056224899598393,0.012048192771084338,0.02208835341365462,0.01606425702811245,0.01606425702811245,0.008032128514056224,0.01606425702811245,0.012048192771084338,0.01606425702811245
Dickens,0.056074766355140186,0.037383177570093455,0.02336448598130841,0.03271028037383177,0.014018691588785047,0.004672897196261682,0.014018691588785047,0.02336448598130841,0,0.028037383177570093
Dickens,0.06060606060606061,0.003367003367003367,0.06734006734006734,0.013468013468013467,0.020202020202020204,0.006734006734006734,0.010101010101010102,0.013468013468013467,0.013468013468013467,0.026936026936026935
Dickens,0.04950495049504951,0.027227722772277228,0.034653465346534656,0.04702970297029703,0.012376237623762377,0.007425742574257425,0.017326732673267328,0.009900990099009901,0.007425742574257425,0.017326732673267328
Dickens,0.01507537688442211,0.08542713567839195,0.03015075376884422,0.02512562814070352,0.005025125628140704,0.010050251256281407,0.020100502512562814,0.01507537688442211,0,0.010050251256281407
Dickens,0.05701754385964912,0.006578947368421052,0.010964912280701754,0.0043859649122807015,0.021929824561403508,0.03508771929824561,0.0043859649122807015,0.008771929824561403,0.017543859649122806,0.013157894736842105
Dickens,0.15384615384615385,0.004273504273504274,0.01282051282051282,0.017094017094017096,0.021367521367521368,0.029914529914529916,0,0.017094017094017096,0.02564102564102564,0.004273504273504274
Dickens,0.05791505791505792,0.015444015444015444,0.003861003861003861,0.015444015444015444,0.015444015444015444,0.015444015444015444,0.03474903474903475,0.003861003861003861,0.023166023166023165,0.003861003861003861
Dickens,0.11572052401746726,0.008733624454148471,0.03056768558951965,0.013100436681222707,0.004366812227074236,0.026200873362445413,0.010917030567685589,0.010917030567685589,0.015283842794759825,0.015283842794759825
Dickens,0.07518796992481203,0.022556390977443608,0.02631578947368421,0.015037593984962405,0.0037593984962406013,0.018796992481203006,0.011278195488721804,0.011278195488721804,0.022556390977443608,0.02631578947368421
Dickens,0.03879310344827586,0.021551724137931036,0.01293103448275862,0.034482758620689655,0.03017241379310345,0.02586206896551724,0.01293103448275862,0.01293103448275862,0.01293103448275862,0.01293103448275862
Dickens,0.043731778425655975,0.014577259475218658,0.023323615160349854,0.03206997084548105,0.029154518950437316,0.026239067055393587,0.011661807580174927,0.014577259475218658,0.026239067055393587,0.008746355685131196
Dickens,0.12941176470588237,0.00784313725490196,0.043137254901960784,0.011764705882352941,0.03529411764705882,0.00392156862745098,0.00784313725490196,0.00392156862745098,0.00784313725490196,0.03137254901960784
Dickens,0.06722689075630252,0.008403361344537815,0.025210084033613446,0.01680672268907563,0.01680672268907563,0.008403361344537815,0.008403361344537815,0.004201680672268907,0.012605042016806723,0.008403361344537815
Dickens,0.029787234042553193,0.0425531914893617,0.024113475177304965,0.01702127659574468,0.011347517730496455,0.019858156028368795,0.011347517730496455,0.0070921985815602835,0.00851063829787234,0.011347517730496455
Dickens,0.04354587869362364,0.024883359253499222,0.01866251944012442,0.024883359253499222,0.017107309486780714,0.026438569206842923,0.02177293934681182,0.004665629860031105,0.02177293934681182,0.017107309486780714
Dickens,0.046511627906976744,0.07703488372093023,0.02180232558139535,0.02180232558139535,0.03488372093023256,0.01308139534883721,0.015988372093023256,0.00872093023255814,0.01744186046511628,0.011627906976744186
Dickens,0.056451612903225805,0.04838709677419355,0.036290322580645164,0.020161290322580645,0.024193548387096774,0.024193548387096774,0.008064516129032258,0.016129032258064516,0.004032258064516129,0.008064516129032258
Dickens,0.032692307692307694,0.03461538461538462,0.038461538461538464,0.03076923076923077,0.007692307692307693,0.0038461538461538464,0.011538461538461539,0.01730769230769231,0.009615384615384616,0.009615384615384616
Dickens,0.06291834002677377,0.01606425702811245,0.03346720214190094,0.022757697456492636,0.009370816599732263,0.020080321285140562,0.01606425702811245,0.00535475234270415,0.012048192771084338,0.014725568942436412
Dickens,0.04151624548736462,0.036101083032490974,0.005415162454873646,0.019855595667870037,0.01444043321299639,0.0036101083032490976,0.01444043321299639,0.009025270758122744,0.007220216606498195,0.02527075812274368
Dickens,0.1033210332103321,0.055350553505535055,0.025830258302583026,0.01107011070110701,0,0.01107011070110701,0.01107011070110701,0.007380073800738007,0.025830258302583026,0.0036900369003690036
Melville,0.03363914373088685,0.06858890345128878,0.020096111839231105,0.024027959807776323,0.021406727828746176,0.018785495849716033,0.025338575797291395,0.020969855832241154,0.009174311926605505,0.01703800786369594
Doyle,0.04976303317535545,0.07345971563981042,0.037914691943127965,0.009478672985781991,0.016587677725118485,0.011848341232227487,0.011848341232227487,0.002369668246445498,0,0.023696682464454975
Doyle,0.04878048780487805,0.036585365853658534,0.054878048780487805,0.024390243902439025,0.036585365853658534,0.024390243902439025,0.018292682926829267,0.006097560975609756,0.006097560975609756,0.036585365853658534
Doyle,0.034229828850855744,0.07090464547677261,0.022004889975550123,0.019559902200488997,0.012224938875305624,0.02444987775061125,0.019559902200488997,0,0.012224938875305624,0.012224938875305624
Doyle,0.04155844155844156,0.025974025974025976,0.025974025974025976,0.023376623376623377,0.01818181818181818,0.025974025974025976,0.005194805194805195,0,0.005194805194805195,0.01038961038961039
Doyle,0.03508771929824561,0.05513784461152882,0.017543859649122806,0.02756892230576441,0.03508771929824561,0.03508771929824561,0.012531328320802004,0.005012531328320802,0.010025062656641603,0.017543859649122806
Doyle,0.05321507760532151,0.03991130820399113,0.028824833702882482,0.026607538802660754,0.024390243902439025,0.024390243902439025,0.015521064301552107,0.004434589800443459,0.0066518847006651885,0.013303769401330377
Doyle,0.05189620758483034,0.043912175648702596,0.03992015968063872,0.00998003992015968,0.01996007984031936,0.01996007984031936,0.015968063872255488,0,0.007984031936127744,0.011976047904191617
Doyle,0.06621004566210045,0.04794520547945205,0.0410958904109589,0.02511415525114155,0.0319634703196347,0.0182648401826484,0.0228310502283105,0,0.0182648401826484,0.0136986301369863
Doyle,0.11261261261261261,0.013513513513513514,0.02252252252252252,0.02927927927927928,0.013513513513513514,0.013513513513513514,0.01126126126126126,0.0045045045045045045,0.006756756756756757,0.02027027027027027
Doyle,0.07584269662921349,0.008426966292134831,0.05337078651685393,0.019662921348314606,0.025280898876404494,0.02247191011235955,0.014044943820224719,0,0.014044943820224719,0.03651685393258427
Doyle,0.05263157894736842,0.02631578947368421,0.03070175438596491,0.008771929824561403,0.013157894736842105,0.017543859649122806,0.02631578947368421,0.0043859649122807015,0.0043859649122807015,0.008771929824561403
Doyle,0.08456659619450317,0.008456659619450317,0.06342494714587738,0.023255813953488372,0.03382663847780127,0.012684989429175475,0.012684989429175475,0.004228329809725159,0.016913319238900635,0.016913319238900635
Doyle,0.07780320366132723,0.002288329519450801,0.05263157894736842,0.013729977116704805,0.029748283752860413,0.032036613272311214,0.016018306636155607,0.002288329519450801,0.016018306636155607,0.013729977116704805
Doyle,0.04462809917355372,0.11900826446280992,0.023140495867768594,0.026446280991735537,0.02975206611570248,0.013223140495867768,0.008264462809917356,0.001652892561983471,0.008264462809917356,0.01652892561983471
Doyle,0.08304498269896193,0.04498269896193772,0.010380622837370242,0.04498269896193772,0.02768166089965398,0.010380622837370242,0.02768166089965398,0,0,0.01384083044982699
Hawthorne,0.07445887445887446,0.023376623376623377,0.012121212121212121,0.05281385281385281,0.025108225108225107,0.024242424242424242,0.025974025974025976,0.01904761904761905,0.01038961038961039,0.022510822510822513
Hawthorne,0.0933852140077821,0,0.0038910505836575876,0.05058365758754864,0.027237354085603113,0.038910505836575876,0.011673151750972763,0.01556420233463035,0.0038910505836575876,0.027237354085603113
Hawthorne,0.08273381294964029,0.0035971223021582736,0.039568345323741004,0.03597122302158273,0.039568345323741004,0.02158273381294964,0.014388489208633094,0.017985611510791366,0.007194244604316547,0.025179856115107913
Hawthorne,0.06129032258064516,0.02903225806451613,0.02903225806451613,0.035483870967741936,0.0064516129032258064,0.0064516129032258064,0.012903225806451613,0.016129032258064516,0.012903225806451613,0.00967741935483871
Hawthorne,0.06772908366533864,0,0,0.05179282868525897,0.027888446215139442,0.027888446215139442,0.01195219123505976,0.0199203187250996,0.01593625498007968,0.03187250996015936
Hawthorne,0.07643312101910828,0,0.0031847133757961785,0.025477707006369428,0.03821656050955414,0.012738853503184714,0.0031847133757961785,0.03184713375796178,0.01592356687898089,0.01592356687898089
Hawthorne,0.10416666666666667,0.010416666666666666,0.005208333333333333,0.036458333333333336,0.026041666666666668,0.015625,0.010416666666666666,0.026041666666666668,0.005208333333333333,0.026041666666666668
